,Charge Code,Description,Default CPT/HCPCS Code,2023 Primary Price
10859,A24655,"CLOSED RX RADIAL HEAD/NECK FX,MANIP",A24655,1.0
10860,A24665,OPEN TX RADIAL HEAD/NECK FRACTURE,A24665,1.0
10861,A24666,OPEN TX RADIAL HEAD/NECK FRACTURE PROSTHETIC,A24666,1.0
10862,A24670,CLOSED TX ULNAR FRACTURE PROX END W/O MANIPULATE,A24670,1.0
10863,A24675,CLOSED TX ULNAR FRACTURE PROX END W MANIPULATION,A24675,1.0
10864,A24685,OPEN TX ULNAR FRACTURE PROX END,A24685,1.0
10865,A24800,FUSION OF ELBOW JOINT,A24800,1.0
10866,A24802,FUSION/GRAFT OF ELBOW JOINT,A24802,1.0
10867,A24900,"AMPUTATN ARM,THRU HUMERUS,PRIM CLOS",A24900,1.0
10868,A24920,"AMPUTATN ARM,THRU HUMERUS,CIRCULAR",A24920,1.0
10869,A24925,"AMPUTATN ARM,THRU HUMER,SECOND CLOS",A24925,1.0
10870,A24930,"RE-AMPUTATN ARM,THRU HUMERUS",A24930,1.0
10871,A24931,AMPUTATE UPPER ARM & IMPLANT,A24931,1.0
10872,A24935,"STUMP ELONGATN,UPPER EXTREM",A24935,1.0
10873,A24940,REVISION OF UPPER ARM,A24940,1.0
10874,A25000,"INCIS TENDON SHEATH,RADIAL STYLOID",A25000,1.0
10875,A25001,"INCIS FLEXOR TENDON SHEATH,WRIST",A25001,1.0
10876,A25020,"DECOMP FOREARM,1 COMPART,W/O DEBRIDE",A25020,1.0
10877,A25023,"DECOMPRESS FOREARM,EXCIS MUSC/NERV",A25023,1.0
10878,A25024,"DECOMP FOREARM,2 COMPART,W/O DEBRIDE",A25024,1.0
10879,A25025,"DECOMP FOREARM,2 COMPART,W/ DEBRIDE",A25025,1.0
10880,A25028,INCIS/DRAIN FOREARM DEEP ABSCESS,A25028,1.0
10881,A25031,INCIS/DRAIN FOREARM INFECTED BURSA,A25031,1.0
10882,A25035,INCIS FOREARM BONE LESION,A25035,1.0
10883,A25040,"ARTHROTOMY RADIOCARPAL/ MIDCARPAL W EXPLORE, DRAIN",A25040,1.0
10884,A25065,"BIOPSY FOREARM SOFT TISSUES,SUPERFIC",A25065,1.0
10885,A25066,"BIOPSY FOREARM SOFT TISSUES,DEEP",A25066,1.0
10886,A25071,EXC TUMOR SOFT TISS FOREARM AND/WRIST SUBQ 3+CM,A25071,1.0
10887,A25073,EXC TUMOR SFT TISS FOREARM&//WRIST SUBFASC 3+CM,A25073,1.0
10888,A25075,EXC TUMOR SOFT TISSUE FOREARM &/WRIST SUBQ <3CM,A25075,1.0
10889,A25076,EXC TUMOR SOFT TISS FOREARM&/WRIST SUBFASC <3CM,A25076,1.0
10890,A25077,RAD RESECT TUMOR SOFT TISS FOREARM&/WRIST <3 CM,A25077,1.0
10891,A25078,RAD RESCJ TUM SOFT TISSUE FOREARM&/WRIST 3 CM/>,A25078,1.0
10892,A25085,INCISION OF WRIST CAPSULE,A25085,1.0
10893,A25100,BIOPSY OF WRIST JOINT,A25100,1.0
10894,A25101,"ARTHROTOMY WRIST W/WO EXPLORE, DRAIN, FB REMOVAL",A25101,1.0
10895,A25105,EXPLOR WRIST JT/REMV SYNOVIUM,A25105,1.0
10896,A25107,"REPAIR TRIANGULAR CART,WRIST JT",A25107,1.0
10897,A25109,EXCISE TENDON FOREARM/ WRIST,A25109,1.0
10898,A25110,"EXCIS TENDON SHEATH LESN,WRIST/FORE",A25110,1.0
10899,A25111,EXCIS PRIMARY GANGLION WRIST,A25111,1.0
10900,A25112,EXCIS RECURRENT GANGLION WRIST,A25112,1.0
10901,A25115,"RAD EXCIS WRIST SYNOV/TENDON,FLEXOR",A25115,1.0
10902,A25116,"RAD EXCIS WRIST SYNOV/TENDON,EXTEN",A25116,1.0
10903,A25118,"EXCIS SYNOV WRIST,EXTENS TENDON",A25118,1.0
10904,A25119,"EXCIS SYNOV WRIST,PART REMV ULNA",A25119,1.0
10905,A25120,EXCIS/CURET BENIG BONE LES RAD/ULNA,A25120,1.0
10906,A25125,"EXCIS BENIGN LESN RAD/ULNA,AUTOGRFT",A25125,1.0
10907,A25126,"EXCIS BENIGN LESN RAD/ULNA,ALOGRFT",A25126,1.0
10908,A25130,EXCIS BENIGN LESN CARPALS,A25130,1.0
10909,A25135,"EXCIS BENIGN LESN CARPALS,AUTOGRFT",A25135,1.0
10910,A25136,"EXCIS BENIGN LESN CARPALS,ALLOGRFT",A25136,1.0
10911,A25145,"SEQUESTRECTOMY,FOREARM/WRIST",A25145,1.0
10912,A25150,"PART REMOVAL BONE,ULNA",A25150,1.0
10913,A25151,"PART REMOVAL BONE,RADIUS",A25151,1.0
10914,A25170,"RAD RESEC TUMOR, FOREARM",A25170,1.0
10915,A25210,REMOVAL OF CARPAL BONE,A25210,1.0
10916,A25215,REMOVAL OF PROX ROW CARPAL BONES,A25215,1.0
10917,A25230,REMOVAL OF RADIAL STYLOID,A25230,1.0
10918,A25240,"EXCIS DISTAL ULNA,PART/COMPLETE",A25240,1.0
10919,A25248,REMOVE FOREARM/WRIST FOREIGN BODY,A25248,1.0
10920,A25250,REMOVAL WRIST PROSTHESIS,A25250,1.0
10921,A25251,"REMOVAL WRIST PROSTHESIS,COMPLIC",A25251,1.0
10922,A25259,MANIPULATE WRIST W/ANESTHES,A25259,1.0
10923,A25260,"REFOREARM TEND/MUSC,FLEX,PRIM,EA",A25260,1.0
10924,A25263,"REFOREARM TEND/MUSC,FLEX,SECON,EA",A25263,1.0
10925,A25265,"REFOREARM TEND/FLEX,SECOND,GRFT",A25265,1.0
10926,A25270,"REFOREARM TEND/MUSC,EXTEN,PRIM,EA",A25270,1.0
10927,A25272,"REFOREARM TEND/MUSC,EXTEN,SECOND",A25272,1.0
10928,A25274,"REFOREARM TEND/EXT,SECOND,GRAFT,EA",A25274,1.0
10929,A25275,"REFOREARM EXT TEND SHEATH,GRAFT",A25275,1.0
10930,A25280,REVISE WRIST/FOREARM TENDON,A25280,1.0
10931,A25290,INCISE WRIST/FOREARM TENDON,A25290,1.0
10932,A25295,RELEASE WRIST/FOREARM TENDON,A25295,1.0
10933,A25300,"FUSION TENDONS WRIST,FINGR FLEXORS",A25300,1.0
10934,A25301,"FUSION TENDONS WRIST,FINGR EXTENSORS",A25301,1.0
10935,A25310,TRANSPLANT FOREARM/WRIST TENDON,A25310,1.0
10936,A25312,"XPLANT FOREARM TENDON,W TENDON GRFT",A25312,1.0
10937,A25315,REVISE PALSY HAND TENDON(S),A25315,1.0
10938,A25316,"REVISE PALSY HAND TENDON(S),W XFER",A25316,1.0
10939,A25320,"REVISE WRIST JOINT,CARPAL INSTABIL",A25320,1.0
10940,A25332,ARTHROPLASTY WRIST JT,A25332,1.0
10941,A25335,REALIGNMENT OF WRIST ON ULNA,A25335,1.0
10942,A25337,RECONSTRUCT ULNA/RADIOULNAR,A25337,1.0
10943,A25350,"OSTEOTOMY RADIUS,DISTAL THIRD",A25350,1.0
10944,A25355,"OSTEOTOMY RADIUS,PROX/MID THIRD",A25355,1.0
10945,A25360,OSTEOTOMY ULNA,A25360,1.0
10946,A25365,OSTEOTOMY RADIUS/ULNA,A25365,1.0
10947,A25370,"OSTEOTOMY+ROD,RADIUS OR ULNA",A25370,1.0
10948,A25375,"OSTEOTOMY+ROD,RADIUS AND ULNA",A25375,1.0
10949,A25390,"OSTEOPLASTY,RADIUS OR ULNA,SHORTEN",A25390,1.0
10950,A25391,"OSTEOPLASTY,RADIUS OR ULNA,LENTH W/GRAFT",A25391,1.0
10951,A25392,"OSTEOPLASTY,RADIUS AND ULNA,SHORTEN",A25392,1.0
10952,A25393,"OSTEOPLASTY,RADIUS AND ULNA,LENTH W/GRFT",A25393,1.0
10953,A25394,"OSTEOPLASTY,CARPAL BONE,SHORTEN",A25394,1.0
10954,A25400,REPAIR NONUNION RADIUS OR ULNA,A25400,1.0
10955,A25405,REPAIR NONUNION RADIUS OR ULNAW/GRAFT,A25405,1.0
10956,A25415,REPAIR NONUNION RADIUS AND ULNA,A25415,1.0
10957,A25420,REPAIR NONUNION RADIUS AND ULNA W/GRAFT,A25420,1.0
10958,A25425,REPAIR DEFECT RAD OR ULNA W/ AUTOGRFT,A25425,1.0
10959,A25426,REPAIR DEFECT RAD AND ULNA W/ AUTOGRFT,A25426,1.0
10960,A25430,"INSERT VASC PEDICLE,CARPAL BONE (HARII)",A25430,1.0
10961,A25431,"REPAIR NONUNION CARPAL BONE,EACH",A25431,1.0
10962,A25440,REPAIR NONUNION SCAPHOID CARPAL BONE,A25440,1.0
10963,A25441,RECONSTRUCT DIST RADIUS W PROSTH,A25441,1.0
10964,A25442,RECONSTRUCT DIST ULNA W PROSTHESIS,A25442,1.0
10965,A25443,RECONSTRUCT SCAPHOID CARPAL W PROSTHESIS,A25443,1.0
10966,A25444,RECONSTRUCT LUNATE W PROSTHESIS,A25444,1.0
10967,A25445,RECONSTRUCT TRAPEZIUM W PROSTHESIS,A25445,1.0
10968,A25446,TOTAL WRIST REPLACEMENT,A25446,1.0
10969,A25447,REPAIR INTERCARP/CARP-METACARP JT,A25447,1.0
10970,A25449,REMOVE WRIST JOINT IMPLANT,A25449,1.0
10971,A25450,EPIPHYSEAL ARREST DIST RAD OR ULNA,A25450,1.0
10972,A25455,EPIPHYSEAL ARREST DIST RAD & ULNA,A25455,1.0
10973,A25490,REINFORCE RADIUS,A25490,1.0
10974,A25491,REINFORCE ULNA,A25491,1.0
10975,A25492,REINFORCE RADIUS AND ULNA,A25492,1.0
10976,A25500,CLOSED RX RADIAL SHAFT FX,A25500,1.0
10977,A25505,"CLOSED RX RADIAL SHAFT FX,MANIPULATN",A25505,1.0
10978,A25515,OPEN TREATMENT RADIAL SHAFT FRACTURE,A25515,1.0
10979,A25520,CLOSED RX RADIAL SHAFT FX W/DISLOCATION,A25520,1.0
10980,A25525,OPEN RDL SHAFT FX CLOSED RAD/ULN JT DISLOCATE,A25525,1.0
10981,A25526,OPEN RDL SHAFT FX OPEN RAD/ULN JT DISLOCATE,A25526,1.0
10982,A25530,CLOSED RX ULNA SHAFT FX,A25530,1.0
10983,A25535,"CLOSED RX ULNA SHAFT FX,MANIPULATN",A25535,1.0
10984,A25545,OPEN TREATMENT OF ULNAR SHAFT FRACTURE,A25545,1.0
10985,A25560,CLOSED RX RAD/ULNA SHAFT FX,A25560,1.0
10986,A25565,"CLOSED RX RAD/ULNA SHAFT FX,MANIP",A25565,1.0
10987,A25574,OPEN TX RADIAL & ULNAR SHAFT FX FIX RADIUS OR ULNA,A25574,1.0
10988,A25575,OPEN TX RADIAL & ULNAR SHAFT FX FIX RADIUS AND ULN,A25575,1.0
10989,A25600,CLOSED RX DIST RAD/ULNA FX,A25600,1.0
10990,A25605,"CLOSED RX DIST RAD/ULNA FX,MANIPUL",A25605,1.0
10991,A25606,"PERCUT SKELETAL FIX, DISTAL RADIUS FX",A25606,1.0
10992,A25607,"OPEN RX DISTAL RADIUS FX, EXTRA-ARTICULAR",A25607,1.0
10993,A25608,"OPEN RX DISTAL RADIUS FX, INTRA-ARTICULAR, 2 FRAG",A25608,1.0
10994,A25609,"OPEN RX DISTAL RADIUS FX, INTRA-ARTICULAR, 3+ FRAG",A25609,1.0
10995,A25622,CLOSED RX NAVICULAR FX,A25622,1.0
10996,A25624,"CLOSED RX NAVICULAR FX,MANIPULATN",A25624,1.0
10997,A25628,OPEN TX CARPAL SCAPHOID NAVICULAR FRACTURE,A25628,1.0
10998,A25630,CLOSED RX CARPAL FX,A25630,1.0
10999,A25635,"CLOSED RX CARPAL FX,MAIPULATN",A25635,1.0
11000,A25645,"OPEN RX CARPAL BONE FX,EACH BONE",A25645,1.0
11001,A25650,CLOSED RX ULNA STYLOID FX,A25650,1.0
11002,A25651,"PERCUT SKELETAL FIX,ULNAR STYLOID FX",A25651,1.0
11003,A25652,OPEN RX ULNAR STYLOID FX,A25652,1.0
11004,A25660,CLOSED TREAT WRIST DISLOCATION,A25660,1.0
11005,A25670,OPEN REPAIR WRIST DISLOCATION,A25670,1.0
11006,A25671,"PERCUT SKELETAL FIX,DIST RADIOULN DISLOC",A25671,1.0
11007,A25675,CLOSED RX RADIO-ULNA DISLOCATION,A25675,1.0
11008,A25676,OPEN RX RADIO-ULNA DISLOCATION,A25676,1.0
11009,A25680,CLOSED RX NAVIC/LUNATE FX/DISLOC,A25680,1.0
11010,A25685,OPEN RX NAVIC-PERILUNATE FX/DISLOC,A25685,1.0
11011,A25690,CLOSED RX LUNATE DISLOCATION,A25690,1.0
11012,A25695,OPEN REPAIR LUNATE DISLOCATION,A25695,1.0
11013,A25800,FUSION OF WRIST JOINT,A25800,1.0
11014,A25805,FUSION/SLIDING GRAFT WRIST JOINT,A25805,1.0
11015,A25810,FUSION/GRAFT WRIST JOINT,A25810,1.0
11016,A25820,FUSION INTERCARPAL,A25820,1.0
11017,A25825,FUSION/GRAFT INTERCARPAL,A25825,1.0
11018,A25830,FUSION RADIOULNAR JNT/ULNA RESEC,A25830,1.0
11019,A25900,AMPUTATION FOREARM,A25900,1.0
11020,A25905,"AMPUTATION FOREARM,CIRCULAR",A25905,1.0
11021,A25907,"AMPUTATION FOREARM,SECOND CLOSURE",A25907,1.0
11022,A25909,RE-AMPUTATION FOREARM,A25909,1.0
11023,A25915,KRUKENBERG PROCEDURE,A25915,1.0
11024,A25920,AMPUTATE THRU WRIST,A25920,1.0
11025,A25922,"AMPUTATE THRU WRIST,SECOND CLOSE",A25922,1.0
11026,A25924,RE-AMPUTATION THRU WRIST,A25924,1.0
11027,A25927,AMPUTATION TRANSMETACARPAL,A25927,1.0
11028,A25929,"AMPUTATION TRANSMETACARP,SECOND CLOS",A25929,1.0
11029,A25931,RE-AMPUTATION TRANSMETACARPAL,A25931,1.0
11030,A26011,"DRAIN FINGER ABSCESS,COMPLICATED",A26011,1.0
11031,A26020,DRAIN HAND TENDON SHEATH,A26020,1.0
11032,A26025,"DRAINAGE PALM BURSA,SINGLE",A26025,1.0
11033,A26030,"DRAINAGE PALM BURSA,MULTIP/COMPLX",A26030,1.0
11034,A26034,INCIS DEEP FINGR/HAND BONE LESN,A26034,1.0
11035,A26035,"DECOMPRESS FINGERS/HAND,INJECT INJ",A26035,1.0
11036,A26037,DECOMPRESS FASCIOTOMY FINGR/HAND,A26037,1.0
11037,A26040,"RELEASE PALM CONTRACT,PERCUTANEOUS",A26040,1.0
11038,A26045,"RELEASE PALM CONTRACT,OPEN,PARTIAL",A26045,1.0
11039,A26055,INCISE FINGER TENDON SHEATH,A26055,1.0
11040,A26060,"INCIS PERCUT FINGER TENDON,SINGLE,EA",A26060,1.0
11041,A26070,EXPLORE & TREAT CARPOMETACARP JT,A26070,1.0
11042,A26075,EXPLORE & TREAT METACARPO-PHAL JT,A26075,1.0
11043,A26080,"EXPLORE/TREAT INTERPHALANGEAL JT,EA",A26080,1.0
11044,A26100,BIOPSY SYNOVIUM CARPOMETACARP JT,A26100,1.0
11045,A26105,BIOPSY SYNOVIUM MC-P JT,A26105,1.0
11046,A26110,BIOPSY SYNOVIUM I-P JT,A26110,1.0
11047,A26111,EX TUM/VASC MALF SFT TISS HAND/FNGR SUBQ 1.5+CM,A26111,1.0
11048,A26113,EX TUM/VASC MAL SFT TIS HAND/FNGR SUBFSC 1.5+CM,A26113,1.0
11049,A26115,EXC TUM/VASC MAL SFT TISS HAND/FNGR SUBQ <1.5CM,A26115,1.0
11050,A26116,EXC TUM/VAS MAL SFT TIS HAND/FNGR SUBFASC<1.5CM,A26116,1.0
11051,A26117,RAD RESECT TUMOR SOFT TISSUE HAND/FINGER <3CM,A26117,1.0
11052,A26118,RAD RESCJ TUM SOFT TISSUE HAND/FINGER 3 CM/>,A26118,1.0
11053,A26121,PALMAR FASCIECTOMY,A26121,1.0
11054,A26123,"PART PALMAR FASCIEC,OPEN 1 DIGIT",A26123,1.0
11055,A26130,"EXCIS JT LINING,CARPOMETACARPAL JT",A26130,1.0
11056,A26135,"EXCIS JT LINING,MC-P JT,EACH DIGIT",A26135,1.0
11057,A26140,"EXCIS JT LINING,PROX I-P JT,EACH",A26140,1.0
11058,A26145,"RAD EXCIS JT LINING,FLEXOR,EACH",A26145,1.0
11059,A26160,"EXCIS TENDON SHEATH LESION, HAND/FINGER",A26160,1.0
11060,A26170,"EXCIS PALM TENDON FLEXOR, EACH",A26170,1.0
11061,A26180,EXCIS FINGER TENDON FLEXOR,A26180,1.0
11062,A26185,"SESAMOIDECTOMY, THUMB/FINGER",A26185,1.0
11063,A26200,"EXCIS BENIGN BONE LESN,METACARPAL",A26200,1.0
11064,A26205,"EXCIS/GRFT BENIGN LESN,METACARPAL",A26205,1.0
11065,A26210,"EXCIS BENIGN BONE LESN,PHALANX",A26210,1.0
11066,A26215,"EXCIS/GRFT BENIGN LESN,PHALANX",A26215,1.0
11067,A26230,"PART REMV BONE,METACARPAL",A26230,1.0
11068,A26235,"PART REMV BONE,PROX/MID PHALANX",A26235,1.0
11069,A26236,"PART REMV BONE,DISTAL PHALANX",A26236,1.0
11070,A26250,RAD RESEC METACARPAL,A26250,1.0
11071,A26260,RAD RESEC PROX/MID PHALANX,A26260,1.0
11072,A26262,RAD RESEC DISTAL PHALANX,A26262,1.0
11073,A26320,REMOVAL OF IMPLANT FROM HAND/FINGR,A26320,1.0
11074,A26340,"MANIPULATE FINGER JT W/ ANESTH,EACH",A26340,1.0
11075,A26350,"REPAIR FLEXOR TENDON,HAND,W/O GRAFT,EA",A26350,1.0
11076,A26352,"REPAIR FLEXOR TENDON,HAND,W/ GRAFT,EA",A26352,1.0
11077,A26356,"REPAIR FLEX TENDON,ZONE 2,HAND",A26356,1.0
11078,A26357,"REPAIR FLEX TENDON,ZONE 2,SECON,HAND,EA",A26357,1.0
11079,A26358,"REPAIR FLEX TEND,ZONE 2,SEC,HAND,W/GRFT",A26358,1.0
11080,A26370,"REPAIR PROFUNDUS TENDON,PRIMARY",A26370,1.0
11081,A26372,"REPAIR PROFUNDUS TENDON,SECONDARY/GRFT",A26372,1.0
11082,A26373,"REPAIR PROFUNDUS TENDON,SECONDARY",A26373,1.0
11083,A26390,"EXCIS FLEX TEND HAND,IMPL ROD,DELAY GRFT",A26390,1.0
11084,A26392,REMOV ROD & INSERT FLEX TEND HAND GRFT,A26392,1.0
11085,A26410,"REPAIR EXTEN TENDON,DORSUM HAND,EA",A26410,1.0
11086,A26412,"REPAIR EXTEN TENDON,DORSUM HAND,GRFT",A26412,1.0
11087,A26415,"EXCIS EXT TEND HAND,IMPL ROD,DELAY GRFT",A26415,1.0
11088,A26416,REMOV ROD & INSERT EX TEND HAND GRFT,A26416,1.0
11089,A26418,"REPAIR EXTEN TENDON,DORSUM FINGR,EA",A26418,1.0
11090,A26420,"REPAIR EXTEN TENDON,DORSUM FINGR,GRFT",A26420,1.0
11091,A26426,"REPAIR EXT TEND,CENT SLIP,SEC",A26426,1.0
11092,A26428,"REPAIR EXT TEND,CENT SLIP,SEC,W/ GRFT",A26428,1.0
11093,A26432,"REPAIR EXTEN TENDON,DISTAL INSERT,CLOSE",A26432,1.0
11094,A26433,"REPAIR EXTEN TENDON,DISTAL INSERT,OPEN",A26433,1.0
11095,A26434,"REPAIR EXTEN TENDON,DIST,OPEN,GRFT",A26434,1.0
11096,A26437,"REALIGNMENT OF TENDONS,HAND",A26437,1.0
11097,A26440,"TENOLYSIS, FLEX TENDON,PALM/FINGER,EA",A26440,1.0
11098,A26442,"TENOLYSIS FLEX TENDON,PALM & FINGER,EA",A26442,1.0
11099,A26445,"TENOLYSIS EXT TENDON,HAND/FINGER,EA",A26445,1.0
11100,A26449,RELEASE FOREARM/HAND EXTEN TENDON,A26449,1.0
11101,A26450,"TENOTOMY PALM FLEX,SINGLE,OPEN,EACH",A26450,1.0
11102,A26455,"TENOTOMY FINGR FLEX,SINGLE,OPEN,EACH",A26455,1.0
11103,A26460,"TENOTOMY HAND EXTEN,SINGLE,OPEN,EACH",A26460,1.0
11104,A26471,"FUSION FINGER TENDONS,PIP JT STABIL",A26471,1.0
11105,A26474,"FUSION FINGER TENDONS,DIP JT STABIL",A26474,1.0
11106,A26476,"LENGTHEN,TENDON,HAND/FINGER",A26476,1.0
11107,A26477,"TENDON SHORTENING,EXTEN,HAND/FINGR",A26477,1.0
11108,A26478,"TENDON LENGTHENING,FLEX,HAND/FINGR",A26478,1.0
11109,A26479,"TENDON SHORTENING,FLEX,HAND/FINGR",A26479,1.0
11110,A26480,TRANSPLANT HAND TENDON,A26480,1.0
11111,A26483,TRANSPLANT/GRAFT HAND TENDON,A26483,1.0
11112,A26485,TRANSPLANT PALM TENDON,A26485,1.0
11113,A26489,TRANSPLANT/GRAFT PALM TENDON,A26489,1.0
11114,A26490,REVISE THUMB TENDON,A26490,1.0
11115,A26492,"THUMB TENDON TRANSFER,GRAFT",A26492,1.0
11116,A26494,HYPOTHENAR MUSC TRANSFER,A26494,1.0
11117,A26496,"REVISE THUMB TENDON,OTHR",A26496,1.0
11118,A26497,"FINGER TENDON TRANSFER,4-5 FINGRS",A26497,1.0
11119,A26498,"FINGER TENDON TRANSFER,2-5 FINGRS",A26498,1.0
11120,A26499,CORRECT CLAW FINGER,A26499,1.0
11121,A26500,HAND TENDON PULLEY RECONSTRUCTION,A26500,1.0
11122,A26502,"HAND TENDON PULLEY RECONST,GRAFT",A26502,1.0
11123,A26508,RELEASE THUMB CONTRACTURE,A26508,1.0
11124,A26510,"CROSS INTRINSIC TRANSFER,EA",A26510,1.0
11125,A26516,"FUSION MC-P JOINT,SINGLE",A26516,1.0
11126,A26517,"FUSION MC-P JOINT,2 DIGITS",A26517,1.0
11127,A26518,"FUSION MC-P JOINT,3-4 DIGITS",A26518,1.0
11128,A26520,RELEASE MC-P JT CONTRACTURE,A26520,1.0
11129,A26525,RELEASE I-P JT CONTRACTURE,A26525,1.0
11130,A26530,"ARTHROPLASTY MC-P JT,SINGLE",A26530,1.0
11131,A26531,"ARTHROPLASTY MC-P JT,IMPLANT",A26531,1.0
11132,A26535,ARTHROPLASTY I-P JT,A26535,1.0
11133,A26536,"ARTHROPLASTY I-P JT,IMPLANT",A26536,1.0
11134,A26540,"FIX COLLAT LIG,MC-P JT,I-P JT",A26540,1.0
11135,A26541,"FIX COLLAT LIG,MC-P JT,GRAFT",A26541,1.0
11136,A26542,"FIX COLLAT LIG,MC-P JT,LOCAL TISS",A26542,1.0
11137,A26545,"FIX COLAT LIG,I-P JT,GRAFT,EACH",A26545,1.0
11138,A26546,FIX NONUNION METACARPAL/PHALANX,A26546,1.0
11139,A26548,"FIX FINGER,VOLAR PLATE,I-P JT",A26548,1.0
11140,A26550,POLLICIZATION OF DIGIT,A26550,1.0
11141,A26551,"GREAT TOE-HAND XFER,MICROVASC ANAST",A26551,1.0
11142,A26553,"SINGLE TOE-HAND XFER,MICROVASC ANAST",A26553,1.0
11143,A26554,"DOUBLE TOE-HAND XFER,MICROVASC ANAST",A26554,1.0
11144,A26555,POSITIONAL CHANGE OF FINGER,A26555,1.0
11145,A26556,FREE TOE JT XFER W MICROVASC ANAST,A26556,1.0
11146,A26560,"REPAIR OF WEB FINGER,EACH",A26560,1.0
11147,A26561,"REPAIR OF WEB FINGER,GRAFT",A26561,1.0
11148,A26562,"REPAIR OF WEB FINGER,COMPLEX",A26562,1.0
11149,A26565,CORRECT METACARPAL DEFORM,A26565,1.0
11150,A26567,CORRECT FINGER DEFORMITY,A26567,1.0
11151,A26568,LENGTHEN METACARPAL/FINGER,A26568,1.0
11152,A26580,REPAIR CLEFT HAND DEFORMITY,A26580,1.0
11153,A26587,"RECONST POLYDACT DIGIT,SOFT TIS & BONE",A26587,1.0
11154,A26590,"REPAIR MACRODACTYLIA,EACH DIGIT",A26590,1.0
11155,A26591,REPAIR MUSCLES OF HAND,A26591,1.0
11156,A26593,RELEASE MUSCLES OF HAND,A26593,1.0
11157,A26596,EXCISION CONSTRICT FINGR TISSUE,A26596,1.0
11158,A26600,CLOSED RX METACARPAL FX,A26600,1.0
11159,A26605,"CLOSED RX METACARPAL FX,MANIP",A26605,1.0
11160,A26607,"CLOSED RX METACARP FX,W/MANIP,W/EXT FIX",A26607,1.0
11161,A26608,"CLOSED RX METACARPAL FX,PERCUT",A26608,1.0
11162,A26615,OPEN TX METACARPAL FRACTURE SINGLE EA BONE,A26615,1.0
11163,A26641,"TREAT THUMB DISLOC,MANIPULATN",A26641,1.0
11164,A26645,"TREAT THUMB FX/DISLOC,MANIP",A26645,1.0
11165,A26650,PRQ SKEL FIXATION CARP/MTCRPL FX DISLOCATE THUMB,A26650,1.0
11166,A26665,OPEN TX CARPOMETACARPAL FRACTURE DISLOCATE THUMB,A26665,1.0
11167,A26675,"CLOSED RX C-MC DISLOC,ANESTH",A26675,1.0
11168,A26676,"PERCUT FIX CARPOMETACAR DISLOC,NON-THUMB",A26676,1.0
11169,A26685,OPEN TX CARPOMETACARPAL DISLOCATE NOT THUMB,A26685,1.0
11170,A26686,"OPEN RX C-MC DISLOC,COMPLEX",A26686,1.0
11171,A26705,"CLOSED RX MC-P DISLOC,ANESTH",A26705,1.0
11172,A26706,PERCUT RX MC-P DISLOC,A26706,1.0
11173,A26715,OPEN TREATMENT METACARPOPHALANGEAL DISLOCATION 1,A26715,1.0
11174,A26720,CLOSE RX PROX/MID FING SHFT FX,A26720,1.0
11175,A26725,"CLOSE RX PROX/MID FING SHFT FX,MANIP",A26725,1.0
11176,A26727,PERCUT RX PROX/MID FING SHFT FX,A26727,1.0
11177,A26735,OPEN TX PHALANGEAL SHAFT FRACTURE PROX/MIDDLE EA,A26735,1.0
11178,A26740,CLOSE RX FINGR ARTICULAR FX,A26740,1.0
11179,A26742,"CLOSE RX FINGR ARTICULAR FX,MANIP",A26742,1.0
11180,A26746,OPEN TX ARTICULAR FRACTURE MCP/IP JOINT EA,A26746,1.0
11181,A26750,CLOSE RX DIST FINGR FX,A26750,1.0
11182,A26755,"CLOSE RX DIST FINGR FX,MANIPULATN",A26755,1.0
11183,A26756,PERCUT RX DIST FINGR FX,A26756,1.0
11184,A26765,OPEN TX DISTAL PHALANGEAL FRACTURE EACH,A26765,1.0
11185,A26775,"CLOSED RX IP JT DISLOCATION,ANESTH",A26775,1.0
11186,A26776,PERCUT RX IP JT DISLOCATION,A26776,1.0
11187,A26785,OPEN TX INTERPHALANGEAL JOINT DISLOCATION 1,A26785,1.0
11188,A26820,"THUMB FUSION WITH GRAFT,IN OPPOSITN",A26820,1.0
11189,A26841,FUSION 1ST CARPOMETACARPAL JT,A26841,1.0
11190,A26842,"FUSION 1ST CARPOMETACARPAL JT,GRAFT",A26842,1.0
11191,A26843,FUSION 2-5 CARPOMETACARPAL JT,A26843,1.0
11192,A26844,"FUSION 2-5 CARPOMETACARPAL JT,GRAFT",A26844,1.0
11193,A26850,FUSION MC-P JT,A26850,1.0
11194,A26852,"FUSION MC-P JT,GRAFT",A26852,1.0
11195,A26860,FUSION FINGER JOINT,A26860,1.0
11196,A26862,FUSION/GRAFT FINGER JT,A26862,1.0
11197,A26910,AMPUTATE METACARPAL+FINGER,A26910,1.0
11198,A26951,AMPUTATION FINGER/THUMB,A26951,1.0
11199,A26952,AMPUTATION FINGER/THUMB+FLAPS,A26952,1.0
11200,A26990,"INCIS/DRAIN PELVIS/HIP,DEEP ABSCESS",A26990,1.0
11201,A26991,"INCIS/DRAIN PELVIS/HIP,INFECT BURSA",A26991,1.0
11202,A26992,"INCIS/DRAIN PELVIS/HIP,OPEN BONE",A26992,1.0
11203,A27000,"INCIS HIP ADDUCTOR,SUBCUT,CLOSED",A27000,1.0
11204,A27001,"INCIS HIP ADDUCTOR,SUBCUT,OPEN",A27001,1.0
