,"CDM
Number",CODE DESCRIPTION,CPT CODE,REVENUE CDE,CHARGE
7487,8310849,PT MC IONTOPHORES INI 30 ,            ,420,502.0
7488,8310872,PT MC MANUAL THR ADD 15  ,            ,420,223.0
7489,8310856,PT MC MANUAL THR INI 30  ,            ,420,446.0
7490,8310914,PT MC NEUROMSCL ED ADD 15,            ,420,252.0
7491,8310898,PT MC NEUROMSCL ED INI 30,            ,420,505.0
7492,8310997,PT MC PROSTHTC TRN ADD 15,            ,420,174.0
7493,8310971,PT MC PROSTHTC TRN INI 30,            ,420,347.0
7494,8311003,PT MC RE-EVAL ADD 15     ,            ,424,225.0
7495,8310989,PT MC RE-EVAL INI 30     ,            ,424,449.0
7496,8311045,PT MC SENSORY TECH ADD 15,            ,420,174.0
7497,8311029,PT MC SENSORY TECH INI 30,            ,420,347.0
7498,8311037,PT MC SLF CARE/HME ADD 15,            ,420,232.0
7499,8311011,PT MC SLF CARE/HME INI 30,            ,420,464.0
7500,8305625,PT MC THERAPY COMBO ADD15,            ,420,221.0
7501,8304206,PT MC THERAPY COMBO INI30,            ,420,449.0
7502,8310161,PT MC THR ACTIVITY ADD 15,            ,420,209.0
7503,8310187,PT MC THR ACTVTY INI 30  ,            ,420,424.0
7504,8310922,PT MC TN ORT/PR SUB ADD15,            ,420,128.0
7505,8310906,PT MC TN ORT/PR SUB INI30,            ,420,255.0
7506,8311078,PT MC WHEELCHR TRN ADD 15,            ,420,251.0
7507,8311052,PT MC WHEELCHR TRN INI 30,            ,420,502.0
7508,8303349,PT MGT/TRN ORTHO INI EA15,97760GP     ,420,450.0
7509,8303497,PT MNGMT WHEELCHAIR EA 15,97542GP     ,420,445.0
7510,8303315,PT RE-ED NEUROMSCL EA 15 ,97112GP     ,420,447.0
7511,8310260,PT RE-EVAL EST CARE PL 15,97164GP     ,424,366.0
7512,8310708,PT RE-EVAL EST CARE PL 30,97164GP     ,424,733.0
7513,8310724,PT RE-EVAL EST CARE PL 45,97164GP     ,424,1099.0
7514,8310740,PT RE-EVAL EST CARE PL 60,97164GP     ,424,1465.0
7515,8306755,PT TECH SENSORY EA 15    ,97533GP     ,420,226.0
7516,8304271,PT TEST PERF PHYSCL EA 15,97750GP     ,420,206.0
7517,8310880,PT THERAPY AQUATIC EA 15 ,97113GP     ,420,256.0
7518,8306292,PT THERAPY GROUP 15      ,97150GP     ,423,225.0
7519,8300949,PT THERAPY GROUP 30      ,97150GP     ,423,450.0
7520,8304701,PT THERAPY GROUP 45      ,97150GP     ,423,809.0
7521,8300972,PT THERAPY GROUP 60      ,97150GP     ,423,899.0
7522,8306318,PT THERAPY GROUP 75      ,97150GP     ,423,1124.0
7523,8306334,PT THERAPY GROUP 90      ,97150GP     ,423,1349.0
7524,8303745,PT THERAPY MANUAL EA 15  ,97140GP     ,420,404.0
7525,8303406,PT THR ACTIVITY EA 15    ,97530GP     ,420,417.0
7526,8303372,PT TRAIN PROSTH INI EA 15,97761GP     ,420,205.0
7527,8300790,PT TRAINING GAIT EA 15   ,97116GP     ,420,417.0
7528,8311680,PT TRN ORTH/PROS SUB EA15,97763GP     ,420,221.0
7529,8303430,PT TRN SLF CARE/HME EA 15,97535GP     ,420,417.0
7530,8306680,PT TRN/REINT CM/WRK EA 15,97537GP     ,420,120.0
7531,8311573,PT APPL E-STIM>=1 MD 15EA,97032GP     ,420,157.0
7532,8310328,PT ASMT ASSISTIVE TECH 15,97755GP     ,420,76.0
7533,8311656,PT BIOFEEDBACK 15        ,90901GP     ,420,94.0
7534,8311839,PT BIOFEEDBACK 30        ,90901GP     ,420,186.0
7535,8312019,PT BIOFEEDBACK 45        ,90901GP     ,420,279.0
7536,8311672,PT BIOFEEDBACK 60        ,90901GP     ,420,372.0
7537,8310286,PT CB CPX WHEELCHAIR EVAL,            ,424,1643.0
7538,8310543,PT CB SIM WHEELCHAIR EVAL,            ,424,701.0
7539,8311235,PT CCA AQUATIC THER EA 15,            ,420,56.0
7540,8310310,PT CCA EVAL 1X EACH 6 MON,            ,424,118.0
7541,8311144,PT CCA EXERCISE THER EA15,            ,420,44.0
7542,8311193,PT CCA GAIT TRAINING EA15,            ,420,39.0
7543,8311268,PT CCA MANUAL THER EA 15 ,            ,420,25.0
7544,8311649,PT CCA MASSAGE EACH 15   ,            ,420,106.0
7545,8311318,PT CCA NEUROMU RE-ED EA15,            ,420,44.0
7546,8311409,PT CCA SELFCARE/HOME EA15,            ,420,47.0
7547,8310567,PT CCA THER ACTIVITI EA15,            ,420,47.0
7548,8311557,PT E-STIM UNATT>=1 NOT WC,G0283GP     ,420,152.0
7549,8310575,PT EVAL HIGH COMPLEX 45MN,97163GP     ,424,1319.0
7550,8310690,PT EVAL HIGH COMPLEX 60MN,97163GP     ,424,1758.0
7551,8310716,PT EVAL HIGH COMPLEX 75MN,97163GP     ,424,2198.0
7552,8310732,PT EVAL HIGH COMPLEX 90MN,97163GP     ,424,2637.0
7553,8310534,PT EVAL LOW COMPLEX 15 MN,97161GP     ,424,293.0
7554,8310617,PT EVAL LOW COMPLEX 30 MN,97161GP     ,424,586.0
7555,8310633,PT EVAL LOW COMPLEX 45 MN,97161GP     ,424,879.0
7556,8310559,PT EVAL MOD COMPLEX 30 MN,97162GP     ,424,733.0
7557,8310658,PT EVAL MOD COMPLEX 45 MN,97162GP     ,424,1099.0
7558,8310674,PT EVAL MOD COMPLEX 60 MN,97162GP     ,424,1465.0
7559,8310336,PT EXERCISE THR EA 15    ,97110GP     ,420,444.0
7560,8312050,PT HOT/COLD PCK          ,97010GP     ,420,50.0
7561,8311599,PT INFRARED              ,97026GP     ,420,34.0
7562,8310377,PT IONTOPHORESIS EA 15   ,97033GP     ,420,447.0
7563,8311631,PT MASSAGE EA 15         ,97124GP     ,420,100.0
7564,8310419,PT MC AQUATIC THR ADD 15 ,            ,420,220.0
7565,8310435,PT MC AQUATIC THR INI 30 ,            ,420,445.0
7566,8311102,PT MC COM/WK REINT ADD 15,            ,420,78.0
7567,8311086,PT MC COM/WK REINT INI 30,            ,420,157.0
7568,8311938,PT MC E-STIM ATTND ADD 15,            ,420,59.0
7569,8311755,PT MC E-STIM ATTND INI 30,            ,420,120.0
7570,8311730,PT MC E-STIM UNATT INI 30,            ,420,79.0
7571,8310450,PT MC EVALUATION ADD 15  ,            ,424,178.0
7572,8310476,PT MC EVALUATION INI 30  ,            ,424,449.0
7573,8311110,PT MC EXERCISE THR ADD 15,            ,420,126.0
7574,8311094,PT MC EXERCISE THR INI 30,            ,420,502.0
7575,8311516,PT MC FIT/TRN ORTH ADD 15,            ,420,252.0
7576,8311490,PT MC FIT/TRN ORTH INI 30,            ,420,505.0
7577,8311151,PT MC GAIT TRAIN ADD 15  ,            ,420,232.0
7578,8311136,PT MC GAIT TRAIN INI 30  ,            ,420,464.0
7579,8311607,PT MC HOT/COLD PCK ADD 15,            ,420,28.0
7580,8311581,PT MC HOT/COLD PCK INI 30,            ,420,56.0
7581,8311953,PT MC INFRARED THR ADD 15,            ,420,19.0
7582,8311771,PT MC INFRARED THR INI 30,            ,420,38.0
7583,8311185,PT MC IONTOPHORES ADD 15 ,            ,420,126.0
7584,8311169,PT MC IONTOPHORES INI 30 ,            ,420,502.0
7585,8311227,PT MC MANUAL THR ADD 15  ,            ,420,223.0
7586,8311201,PT MC MANUAL THR INI 30  ,            ,420,446.0
7587,8311995,PT MC MASSAGE ADD 15     ,            ,420,56.0
7588,8311813,PT MC MASSAGE INI 30     ,            ,420,112.0
7589,8311276,PT MC NEUROMSCL ED ADD 15,            ,420,252.0
7590,8311250,PT MC NEUROMSCL ED INI 30,            ,420,505.0
7591,8311441,PT MC PROSTHTC TRN ADD 15,            ,420,174.0
7592,8311425,PT MC PROSTHTC TRN INI 30,            ,420,347.0
7593,8311474,PT MC RE-EVAL ADD 15     ,            ,424,225.0
7594,8311458,PT MC RE-EVAL INI 30     ,            ,424,449.0
7595,8311300,PT MC SENSORY TECH ADD 15,            ,420,174.0
7596,8311284,PT MC SENSORY TECH INI 30,            ,420,347.0
7597,8311391,PT MC SLF CARE/HME ADD 15,            ,420,232.0
7598,8311375,PT MC SLF CARE/HME INI 30,            ,420,464.0
7599,8310492,PT MC THERAPY COMBO ADD15,            ,420,221.0
7600,8310518,PT MC THERAPY COMBO INI30,            ,420,449.0
7601,8311342,PT MC THR ACTIVITY ADD 15,            ,420,209.0
7602,8311326,PT MC THR ACTVTY INI 30  ,            ,420,424.0
7603,8311482,PT MC TN ORT/PR SUB ADD15,            ,420,128.0
7604,8311466,PT MC TN ORT/PR SUB INI30,            ,420,255.0
7605,8311870,PT MC TRACTION MEC ADD 15,            ,420,84.0
7606,8311698,PT MC TRACTION MEC INI 30,            ,420,167.0
7607,8311623,PT MC ULTRASOUND ADD 15  ,            ,420,86.0
7608,8311797,PT MC ULTRASOUND INI 30  ,            ,420,182.0
7609,8311359,PT MC WHEELCHR TRN ADD 15,            ,420,251.0
7610,8311334,PT MC WHEELCHR TRN INI 30,            ,420,502.0
7611,8310385,PT MGT/TRN ORTHO INI EA15,97760GP     ,420,450.0
7612,8310526,PT MNGMT WHEELCHAIR EA 15,97542GP     ,420,445.0
7613,8310344,PT RE-ED NEUROMSCL EA 15 ,97112GP     ,420,447.0
7614,8310591,PT RE-EVAL EST CARE PL 15,97164GP     ,424,366.0
7615,8310757,PT RE-EVAL EST CARE PL 30,97164GP     ,424,733.0
7616,8310773,PT RE-EVAL EST CARE PL 45,97164GP     ,424,1099.0
7617,8310799,PT RE-EVAL EST CARE PL 60,97164GP     ,424,1465.0
7618,8311854,PT REPOSTNG CANALITH PROC,95992GP     ,420,267.0
7619,8310468,PT TECH SENSORY EA 15    ,97533GP     ,420,226.0
7620,8310401,PT TEST PERF PHYSCL EA 15,97750GP     ,420,206.0
7621,8310302,PT THERAPY AQUATIC EA 15 ,97113GP     ,420,256.0
7622,8310484,PT THERAPY GROUP 15      ,97150GP     ,423,225.0
7623,8311508,PT THERAPY GROUP 30      ,97150GP     ,423,450.0
7624,8311524,PT THERAPY GROUP 45      ,97150GP     ,423,809.0
7625,8311540,PT THERAPY GROUP 60      ,97150GP     ,423,899.0
7626,8311565,PT THERAPY GROUP 75      ,97150GP     ,423,1124.0
7627,8311532,PT THERAPY GROUP 90      ,97150GP     ,423,1349.0
7628,8310393,PT THERAPY MANUAL EA 15  ,97140GP     ,420,404.0
7629,8310500,PT THR ACTIVITY EA 15    ,97530GP     ,420,417.0
7630,8312035,PT TRACTION MECHANICAL   ,97012GP     ,420,149.0
7631,8310427,PT TRAIN PROSTH INI EA 15,97761GP     ,420,205.0
7632,8310351,PT TRAINING GAIT EA 15   ,97116GP     ,420,417.0
7633,8311706,PT TRN ORTH/PROS SUB EA15,97763GP     ,420,221.0
7634,8310443,PT TRN SLF CARE/HME EA 15,97535GP     ,420,417.0
7635,8310294,PT TRN/REINT CM/WRK EA 15,97537GP     ,420,120.0
7636,8311615,PT ULTRASOUND EA 15      ,97035GP     ,420,240.0
7637,8311060,PT VASOPNEUMATIC DEVICE  ,97016GP     ,420,209.0
7638,8903072,ST ANLY BEHAV VOICE 15   ,92524GN     ,440,255.0
7639,8903122,ST ANLY BEHAV VOICE 45   ,92524GN     ,440,750.0
7640,8903148,ST ANLY BEHAV VOICE 60   ,92524GN     ,440,1005.0
7641,8902884,ST ANLY BEHAV VOICE 90   ,92524GN     ,440,1499.0
7642,8900987,ST EVAL DVC COMM ADD 30  ,92608GN     ,444,347.0
7643,8900649,ST EVAL DVC COMM INI 60  ,92607GN     ,444,695.0
7644,8903387,ST EVAL ENDO SWAL VID 105,92612GN     ,444,1350.0
7645,8903403,ST EVAL ENDO SWAL VID 120,92612GN     ,444,1514.0
7646,8903304,ST EVAL ENDO SWAL VID 45 ,92612GN     ,444,740.0
7647,8903320,ST EVAL ENDO SWAL VID 60 ,92612GN     ,444,834.0
7648,8903346,ST EVAL ENDO SWAL VID 75 ,92612GN     ,444,1057.0
7649,8903361,ST EVAL ENDO SWAL VID 90 ,92612GN     ,444,1174.0
7650,8902546,ST EVAL FLUENC SPEECH 15 ,92521GN     ,444,230.0
7651,8902561,ST EVAL FLUENC SPEECH 30 ,92521GN     ,444,460.0
7652,8902587,ST EVAL FLUENC SPEECH 45 ,92521GN     ,444,690.0
7653,8902603,ST EVAL FLUENC SPEECH 60 ,92521GN     ,444,920.0
7654,8902629,ST EVAL FLUENC SPEECH 75 ,92521GN     ,444,1150.0
7655,8902645,ST EVAL FLUENC SPEECH 90 ,92521GN     ,444,1380.0
7656,8902900,ST EVAL PROD W COMP SP 15,92523GN     ,444,371.0
7657,8902926,ST EVAL PROD W COMP SP 30,92523GN     ,444,742.0
7658,8902942,ST EVAL PROD W COMP SP 45,92523GN     ,444,1113.0
7659,8902967,ST EVAL PROD W COMP SP 60,92523GN     ,444,1484.0
7660,8902983,ST EVAL PROD W COMP SP 75,92523GN     ,444,1855.0
7661,8903007,ST EVAL PROD W COMP SP 90,92523GN     ,444,2226.0
7662,8903031,ST EVAL PRODUC SPEECH 15 ,92522GN     ,444,278.0
7663,8902744,ST EVAL PRODUC SPEECH 30 ,92522GN     ,444,514.0
7664,8902769,ST EVAL PRODUC SPEECH 45 ,92522GN     ,444,770.0
7665,8902785,ST EVAL PRODUC SPEECH 60 ,92522GN     ,444,1026.0
7666,8902827,ST EVAL PRODUC SPEECH 90 ,92522GN     ,444,1284.0
7667,8900383,ST EVAL SWALLOWING 15    ,92610GN     ,444,476.0
7668,8900599,ST EVAL SWALLOWING 30    ,92610GN     ,444,953.0
7669,8900847,ST EVAL SWALLOWING 45    ,92610GN     ,444,1429.0
7670,8900508,ST EVAL SWALLOWING 60    ,92610GN     ,444,1905.0
7671,8900862,ST EVAL SWALLOWING 75    ,92610GN     ,444,2381.0
7672,8900888,ST EVAL SWALLOWING 90    ,92610GN     ,444,2858.0
7673,8900946,ST EVL FLUORO SWAL VID 60,92611GN     ,444,1644.0
7674,8900961,ST EVL FLUORO SWAL VID 75,92611GN     ,444,2036.0
7675,8900359,ST EVL FLUORO SWAL VID 90,92611GN     ,444,2453.0
7676,8901084,ST TREATMENT GROUP 120   ,92508GN     ,443,1714.0
7677,8901001,ST TREATMENT GROUP 15    ,92508GN     ,443,243.0
7678,8900052,ST TREATMENT GROUP 30    ,92508GN     ,443,485.0
7679,8900557,ST TREATMENT GROUP 45    ,92508GN     ,443,728.0
7680,8900573,ST TREATMENT GROUP 60    ,92508GN     ,443,971.0
7681,8901027,ST TREATMENT GROUP 75    ,92508GN     ,443,1229.0
7682,8901043,ST TREATMENT GROUP 90    ,92508GN     ,443,1471.0
7683,8900102,ST TREATMENT SPEECH 15   ,92507GN     ,440,379.0
7684,8900060,ST TREATMENT SPEECH 30   ,92507GN     ,440,743.0
7685,8900672,ST TREATMENT SPEECH 45   ,92507GN     ,440,1138.0
7686,8900326,ST TREATMENT SPEECH 60   ,92507GN     ,440,1517.0
7687,8900771,ST TREATMENT SPEECH 75   ,92507GN     ,440,1911.0
7688,8900813,ST TREATMENT SPEECH 90   ,92507GN     ,440,2291.0
7689,8900292,ST TREATMENT SWALLOW 15  ,92526GN     ,440,406.0
7690,8903064,ST TREATMENT SWALLOW 15  ,92526GN     ,440,382.0
7691,8900441,ST TREATMENT SWALLOW 30  ,92526GN     ,440,825.0
7692,8900680,ST TREATMENT SWALLOW 45  ,92526GN     ,440,1231.0
7693,8900466,ST TREATMENT SWALLOW 60  ,92526GN     ,440,1637.0
7694,8900839,ST TREATMENT SWALLOW 75  ,92526GN     ,440,2056.0
7695,8900854,ST TREATMENT SWALLOW 90  ,92526GN     ,440,2462.0
7696,8903221,ST ANLY BEHAV VOICE 15   ,92524GN     ,440,255.0
7697,8903270,ST ASSESS APHASIA PER HR ,96105GN     ,444,285.0
7698,8903098,ST EVAL DVC COMM ADD 30  ,92608GN     ,444,347.0
7699,8903114,ST EVAL DVC COMM INI 60  ,92607GN     ,444,695.0
7700,8903155,ST EVAL FLUENC SPEECH 15 ,92521GN     ,444,230.0
7701,8903247,ST EVAL FLUENC SPEECH 60 ,92521GN     ,444,837.0
7702,8903130,ST EVAL PROD W COMP SP 15,92523GN     ,444,341.0
7703,8903262,ST EVAL PROD W COMP SP 60,92523GN     ,444,1350.0
7704,8903171,ST EVAL PRODUC SPEECH 15 ,92522GN     ,444,278.0
7705,8903197,ST EVAL SWALLOWING 15    ,92610GN     ,444,476.0
7706,8903239,ST EVAL SWALLOWING 45    ,92610GN     ,444,1295.0
7707,8903254,ST EVAL SWALLOWING 60    ,92610GN     ,444,1734.0
7708,8903163,ST TREATMENT GROUP 15    ,92508GN     ,443,228.0
7709,8903296,ST TREATMENT GROUP 60    ,92508GN     ,443,880.0
7710,8903189,ST TREATMENT SPEECH 15   ,92507GN     ,440,349.0
7711,8903338,ST TREATMENT SPEECH 30   ,92507GN     ,440,683.0
7712,8903312,ST TREATMENT SPEECH 45   ,92507GN     ,440,1380.0
7713,8903213,ST TREATMENT SPEECH 60   ,92507GN     ,440,1380.0
7714,8903205,ST TREATMENT SWALLOW 15  ,92526GN     ,440,382.0
7715,8507865,ORTHO L3760 431X-561     ,L3760       ,274,2471.0
7716,8507568,ORTHO L3808 115X-150     ,L3808       ,274,663.0
7717,8512105,ORTHO L3908 67X-88       ,L3908       ,274,389.0
7718,8507733,ORTHO L3913 115X-150     ,L3913       ,274,663.0
7719,8512139,ORTHO L3931 88X-115      ,L3931       ,274,508.0
7720,8504763,OT CB CPX WHEELCHAIR EVAL,            ,434,957.0
7721,8504748,OT CB SIM WHEELCHAIR EVAL,            ,434,479.0
7722,8512642,OT EVAL HIGH COMPLEX 45MN,97167GO     ,434,1280.0
7723,8512220,OT EVAL HIGH COMPLEX 60MN,97167GO     ,434,1013.0
7724,8512667,OT EVAL HIGH COMPLEX 75MN,97167GO     ,434,2125.0
7725,8512683,OT EVAL HIGH COMPLEX 90MN,97167GO     ,434,2547.0
7726,8512568,OT EVAL LOW COMPLEX 15 MN,97165GO     ,434,281.0
7727,8512188,OT EVAL LOW COMPLEX 30 MN,97165GO     ,434,563.0
7728,8512584,OT EVAL LOW COMPLEX 45 MN,97165GO     ,434,830.0
7729,8512600,OT EVAL MOD COMPLEX 30 MN,97166GO     ,434,704.0
7730,8512204,OT EVAL MOD COMPLEX 45 MN,97166GO     ,434,1055.0
7731,8512626,OT EVAL MOD COMPLEX 60 MN,97166GO     ,434,1407.0
7732,8500647,OT EXERCISE THR EA 15    ,97110GO     ,430,444.0
7733,8512907,OT MC COM/WK REINT ADD 15,            ,430,90.0
7734,8512881,OT MC COM/WK REINT INI 30,            ,430,179.0
7735,8504003,OT MC EVALUATION ADD 15  ,            ,434,225.0
7736,8504805,OT MC EVALUATION INI 30  ,            ,434,449.0
7737,8505075,OT MC EVALUATION INI 30  ,            ,434,290.0
7738,8512790,OT MC EXERCISE THR ADD 15,            ,430,195.0
7739,8512774,OT MC EXERCISE THR INI 30,            ,430,391.0
7740,8512782,OT MC FIT/TRN ORTH ADD 15,            ,430,196.0
7741,8512766,OT MC FIT/TRN ORTH INI 30,            ,430,393.0
7742,8512824,OT MC MANUAL THR ADD 15  ,            ,430,167.0
7743,8512808,OT MC MANUAL THR INI 30  ,            ,430,335.0
7744,8506933,OT MC NEUROMSCL ED ADD 15,            ,430,169.0
7745,8506917,OT MC NEUROMSCL ED INI 30,            ,430,339.0
7746,8512956,OT MC RE-EVAL ADD 15     ,            ,434,157.0
7747,8512931,OT MC RE-EVAL INI 30     ,            ,434,315.0
7748,8512873,OT MC SENSORY TECH ADD 15,            ,430,90.0
7749,8512857,OT MC SENSORY TECH INI 30,            ,430,179.0
7750,8512162,OT MC SLF CARE/HME ADD 15,            ,430,154.0
7751,8506792,OT MC SLF CARE/HME INI 30,            ,430,307.0
7752,8506859,OT MC THR ACTIVITY ADD 15,            ,430,178.0
7753,8506834,OT MC THR ACTIVITY INI 30,            ,430,357.0
7754,8512949,OT MC TN ORT/PR SUB ADD15,            ,430,72.0
7755,8512923,OT MC TN ORT/PR SUB INI30,            ,430,144.0
7756,8512915,OT MC TST DVLPMNTL ADD 15,            ,430,112.0
7757,8512899,OT MC TST DVLPMNTL INI 30,            ,430,225.0
7758,8512865,OT MC WHEELCHR TRN ADD 15,            ,430,112.0
7759,8512840,OT MC WHEELCHR TRN INI 30,            ,430,225.0
7760,8500498,OT MGT/TRN ORTHO INI EA15,97760GO     ,430,450.0
7761,8504557,OT MNGMT WHEELCHAIR EA 15,97542GO     ,430,236.0
7762,8500670,OT RE-ED NEUROMSCL EA 15 ,97112GO     ,430,447.0
7763,8512238,OT RE-EVAL EST CARE PL 15,97168GO     ,434,352.0
7764,8512709,OT RE-EVAL EST CARE PL 30,97168GO     ,434,704.0
7765,8512725,OT RE-EVAL EST CARE PL 45,97168GO     ,434,1055.0
7766,8512741,OT RE-EVAL EST CARE PL 60,97168GO     ,434,1407.0
7767,8504573,OT TECH SENSORY EA 15    ,97533GO     ,430,132.0
7768,8504698,OT TEST DEVELOPMNT 1ST HR,96112GO     ,430,650.0
7769,8513400,OT TEST DEVELOPMNT ADD 30,96113GO     ,430,325.0
7770,8513419,OT THER INTV EA ADDL 15MN,97130GO     ,430,316.0
7771,8513377,OT THER INTV EA ADDL 15MN,97130GO     ,430,316.0
7772,8513418,OT THER INTV INIT 15MNS  ,97129GO     ,430,316.0
7773,8505638,OT THERAPY GROUP 15      ,97150GO     ,433,225.0
7774,8503757,OT THERAPY GROUP 30      ,97150GO     ,433,450.0
7775,8504326,OT THERAPY GROUP 45      ,97150GO     ,433,674.0
7776,8504342,OT THERAPY GROUP 60      ,97150GO     ,433,899.0
7777,8505653,OT THERAPY GROUP 75      ,97150GO     ,433,1124.0
7778,8505679,OT THERAPY GROUP 90      ,97150GO     ,433,1349.0
7779,8503641,OT THERAPY MANUAL EA 15  ,97140GO     ,430,553.0
7780,8500282,OT THR ACTIVITY EA 15    ,97530GO     ,430,417.0
7781,8513392,OT TRN ORTH/PROS SUB EA15,97763GO     ,430,221.0
7782,8500845,OT TRN SLF CARE/HME EA 15,97535GO     ,430,417.0
7783,8504672,OT TRN/REINT CM/WRK EA 15,97537GO     ,430,120.0
7784,8512303,ORTHO L3760 431X-561     ,L3760       ,274,2471.0
7785,8512501,ORTHO L3808 115X-150     ,L3808       ,274,663.0
7786,8513004,ORTHO L3905 431X-561     ,L3905       ,274,2471.0
7787,8513020,ORTHO L3906 115X-150     ,L3906       ,274,663.0
7788,8512527,ORTHO L3908 67X-88       ,L3908       ,274,389.0
7789,8513046,ORTHO L3912 115X-150     ,L3912       ,274,663.0
7790,8512329,ORTHO L3913 115X-150     ,L3913       ,274,663.0
7791,8513061,ORTHO L3917 88X-115      ,L3917       ,274,508.0
7792,8513012,ORTHO L3919 88X-115      ,L3919       ,274,508.0
7793,2703038,ORTHO L3921 88X-115      ,L3921       ,274,508.0
7794,8512485,ORTHO L3931 88X-115      ,L3931       ,274,508.0
7795,8512287,OT CB CPX WHEELCHAIR EVAL,            ,434,957.0
7796,8512469,OT CB SIM WHEELCHAIR EVAL,            ,434,479.0
7797,8512659,OT EVAL HIGH COMPLEX 45MN,97167GO     ,434,1280.0
7798,8512535,OT EVAL HIGH COMPLEX 60MN,97167GO     ,434,1013.0
7799,8512675,OT EVAL HIGH COMPLEX 75MN,97167GO     ,434,2125.0
7800,8512691,OT EVAL HIGH COMPLEX 90MN,97167GO     ,434,2547.0
7801,8512576,OT EVAL LOW COMPLEX 15 MN,97165GO     ,434,281.0
7802,8512493,OT EVAL LOW COMPLEX 30 MN,97165GO     ,434,563.0
7803,8512592,OT EVAL LOW COMPLEX 45 MN,97165GO     ,434,830.0
7804,8512618,OT EVAL MOD COMPLEX 30 MN,97166GO     ,434,704.0
7805,8512519,OT EVAL MOD COMPLEX 45 MN,97166GO     ,434,1055.0
7806,8512634,OT EVAL MOD COMPLEX 60 MN,97166GO     ,434,1407.0
7807,8512311,OT EXERCISE THR EA 15    ,97110GO     ,430,444.0
7808,8513228,OT MC COM/WK REINT ADD 15,            ,430,90.0
7809,8513202,OT MC COM/WK REINT INI 30,            ,430,179.0
7810,8512352,OT MC EVALUATION ADD 15  ,            ,434,225.0
7811,8512261,OT MC EVALUATION INI 30  ,            ,434,274.0
7812,8512378,OT MC EVALUATION INI 30  ,            ,434,449.0
7813,8513103,OT MC EXERCISE THR ADD 15,            ,430,195.0
7814,8513087,OT MC EXERCISE THR INI 30,            ,430,391.0
7815,8513095,OT MC FIT/TRN ORTH ADD 15,            ,430,196.0
7816,8513079,OT MC FIT/TRN ORTH INI 30,            ,430,393.0
7817,8513145,OT MC MANUAL THR ADD 15  ,            ,430,167.0
7818,8513129,OT MC MANUAL THR INI 30  ,            ,430,335.0
7819,8512394,OT MC NEUROMSCL ED ADD 15,            ,430,169.0
7820,8512410,OT MC NEUROMSCL ED INI 30,            ,430,339.0
7821,8513319,OT MC RE-EVAL ADD 15     ,            ,434,157.0
7822,8513293,OT MC RE-EVAL INI 30     ,            ,434,315.0
7823,8513210,OT MC SENSORY TECH ADD 15,            ,430,90.0
7824,8513194,OT MC SENSORY TECH INI 30,            ,430,179.0
7825,8513137,OT MC SLF CARE/HME ADD 15,            ,430,154.0
7826,8513111,OT MC SLF CARE/HME INI 30,            ,430,307.0
7827,8512436,OT MC THR ACTIVITY ADD 15,            ,430,178.0
7828,8512451,OT MC THR ACTIVITY INI 30,            ,430,357.0
7829,8513285,OT MC TN ORT/PR SUB ADD15,            ,430,72.0
7830,8513269,OT MC TN ORT/PR SUB INI30,            ,430,144.0
7831,8513277,OT MC TST DVLPMNTL ADD 15,            ,430,112.0
7832,8513251,OT MC TST DVLPMNTL INI 30,            ,430,225.0
7833,8513186,OT MC WHEELCHR TRN ADD 15,            ,430,112.0
7834,8513160,OT MC WHEELCHR TRN INI 30,            ,430,225.0
7835,8512360,OT MGT/TRN ORTHO INI EA15,97760GO     ,430,450.0
7836,8512444,OT MNGMT WHEELCHAIR EA 15,97542GO     ,430,236.0
7837,8512345,OT RE-ED NEUROMSCL EA 15 ,97112GO     ,430,447.0
7838,8512550,OT RE-EVAL EST CARE PL 15,97168GO     ,434,352.0
7839,8512717,OT RE-EVAL EST CARE PL 30,97168GO     ,434,704.0
7840,8512733,OT RE-EVAL EST CARE PL 45,97168GO     ,434,1055.0
7841,8512758,OT RE-EVAL EST CARE PL 60,97168GO     ,434,1407.0
7842,8512402,OT TECH SENSORY EA 15    ,97533GO     ,430,132.0
7843,8513236,OT TEST DEVELOPMNT 1ST HR,96112GO     ,430,650.0
7844,8513426,OT TEST DEVELOPMNT ADD 30,96113GO     ,430,325.0
