,Procedure #,Procedure Description,CPT/HCPC,Charge,Blue Cross Charge,United Health Charge,Providence Charge,Aetna Charge,Cigna Charge,Moda Charge,First Choice Health Charge,First Choice Health - GSH Charge,EOCCO OP Charge,EOCCO IP Charge,Valenz Health Charge,Pacific Source Charge,PHCS Charge,MODA Advantage OP Charge,De-Identified Minimum Charge,De-Identified Maximum Charge
4968,HGS49287,HGS SPLINT WRIST COLLES SM ADULT L,,32.0,28.8,28.8,30.4,30.4,30.4,30.4,29.76,19.2,11.84,27.52,31.04,30.4,30.4,14.112,11.84,31.04
4969,HGS49294,HGS SPLINT WRIST COLLES SM ADULT R,,26.0,23.400000000000002,23.400000000000002,24.7,24.7,24.7,24.7,24.18,15.6,9.62,22.36,25.22,24.7,24.7,11.466000000000001,9.62,25.22
4970,HGS49608,HGS STAPLER SKIN 35 WIDE,,119.0,107.10000000000001,107.10000000000001,113.05,113.05,113.05,113.05,110.67,71.39999999999999,44.03,102.34,115.42999999999999,113.05,113.05,52.479,44.03,115.42999999999999
4971,HGS34594,HGS STATLOCK IV ULTRA,,51.0,45.9,45.9,48.449999999999996,48.449999999999996,48.449999999999996,48.449999999999996,47.43,30.599999999999998,18.87,43.86,49.47,48.449999999999996,48.449999999999996,22.491,18.87,49.47
4972,HGS48619,HGS STATLOCK PICC 3 LINE,,56.0,50.4,50.4,53.199999999999996,53.199999999999996,53.199999999999996,53.199999999999996,52.080000000000005,33.6,20.72,48.16,54.32,53.199999999999996,53.199999999999996,24.696,20.72,54.32
4973,HGS48790,HGS STATLOK FOLEY W/SWIVEL,,18.0,16.2,16.2,17.099999999999998,17.099999999999998,17.099999999999998,17.099999999999998,16.740000000000002,10.799999999999999,6.66,15.48,17.46,17.099999999999998,17.099999999999998,7.938,6.66,17.46
4974,HGS49089,HGS STERI STRIP 1/4 X 4 INCH,,6.0,5.4,5.4,5.699999999999999,5.699999999999999,5.699999999999999,5.699999999999999,5.58,3.5999999999999996,2.2199999999999998,5.16,5.82,5.699999999999999,5.699999999999999,2.6460000000000004,2.2199999999999998,5.82
4975,HGS43071,HGS STETHOSCOPE YELLOW DISPOSABLE,,14.0,12.6,12.6,13.299999999999999,13.299999999999999,13.299999999999999,13.299999999999999,13.020000000000001,8.4,5.18,12.04,13.58,13.299999999999999,13.299999999999999,6.174,5.18,13.58
4976,HGS30467,HGS STIFNECK COLLAR LAERDAL,,51.0,45.9,45.9,48.449999999999996,48.449999999999996,48.449999999999996,48.449999999999996,47.43,30.599999999999998,18.87,43.86,49.47,48.449999999999996,48.449999999999996,22.491,18.87,49.47
4977,HGS30824,HGS STIFNECK COLLAR LAERDAL PED,,55.0,49.5,49.5,52.25,52.25,52.25,52.25,51.150000000000006,33.0,20.35,47.3,53.35,52.25,52.25,24.255,20.35,53.35
4978,HGS33701,HGS STKNG CLSD TOE 20-30MMHG SZII,,210.0,189.0,189.0,199.5,199.5,199.5,199.5,195.3,126.0,77.7,180.6,203.7,199.5,199.5,92.61000000000001,77.7,203.7
4979,HGS33704,HGS STKNG CLSD TOE 20-30MMHG SZIII,,248.0,223.20000000000002,223.20000000000002,235.6,235.6,235.6,235.6,230.64000000000001,148.79999999999998,91.76,213.28,240.56,235.6,235.6,109.368,91.76,240.56
4980,HGS33703,HGS STKNG CLSD TOE 20-30MMHG SZVII,,248.0,223.20000000000002,223.20000000000002,235.6,235.6,235.6,235.6,230.64000000000001,148.79999999999998,91.76,213.28,240.56,235.6,235.6,109.368,91.76,240.56
4981,HGS33702,HGS STKNG OPN TOE 20-30MMHG SZ III,,210.0,189.0,189.0,199.5,199.5,199.5,199.5,195.3,126.0,77.7,180.6,203.7,199.5,199.5,92.61000000000001,77.7,203.7
4982,HGS33291,HGS STOCKING DONNER JOBST,,282.0,253.8,253.8,267.9,267.9,267.9,267.9,262.26,169.2,104.34,242.52,273.54,267.9,267.9,124.36200000000001,104.34,273.54
4983,HGS43091,HGS STOCKING MEDI 20-30 CALF SZ V,,255.0,229.5,229.5,242.25,242.25,242.25,242.25,237.15,153.0,94.35,219.29999999999998,247.35,242.25,242.25,112.455,94.35,247.35
4984,HGS33626,HGS STOCKING MEDIVEN PLUS EX WIDE,,248.0,223.20000000000002,223.20000000000002,235.6,235.6,235.6,235.6,230.64000000000001,148.79999999999998,91.76,213.28,240.56,235.6,235.6,109.368,91.76,240.56
4985,HGS33625,HGS STOCKING MEDIVEN PLUS SZ2,,210.0,189.0,189.0,199.5,199.5,199.5,199.5,195.3,126.0,77.7,180.6,203.7,199.5,199.5,92.61000000000001,77.7,203.7
4986,HGS33624,HGS STOCKING MEDIVEN PLUS SZ4,,210.0,189.0,189.0,199.5,199.5,199.5,199.5,195.3,126.0,77.7,180.6,203.7,199.5,199.5,92.61000000000001,77.7,203.7
4987,HGS43089,"HGS STOCKING, MEDI 15-20MMH CALF 5",,126.0,113.4,113.4,119.69999999999999,119.69999999999999,119.69999999999999,119.69999999999999,117.18,75.6,46.62,108.36,122.22,119.69999999999999,119.69999999999999,55.565999999999995,46.62,122.22
4988,HGS48092,HGS STOPCOCK THREE-WAY LOW PRESSUR,,10.0,9.0,9.0,9.5,9.5,9.5,9.5,9.3,6.0,3.7,8.6,9.7,9.5,9.5,4.41,3.7,9.7
4989,HGS49059,HGS STRAP URINARY LEG CATHETER TUB,,11.0,9.9,9.9,10.45,10.45,10.45,10.45,10.23,6.6,4.07,9.459999999999999,10.67,10.45,10.45,4.851,4.07,10.67
4990,HGS48960,HGS STYLET 6 FR INTUBATION,,19.0,17.1,17.1,18.05,18.05,18.05,18.05,17.67,11.4,7.03,16.34,18.43,18.05,18.05,8.379,7.03,18.43
4991,HGS49197,HGS SUCTION LINER 1500 CC,,15.0,13.5,13.5,14.25,14.25,14.25,14.25,13.950000000000001,9.0,5.55,12.9,14.549999999999999,14.25,14.25,6.615,5.55,14.549999999999999
4992,HGS49200,HGS SUCTION SIGMOID,,13.0,11.700000000000001,11.700000000000001,12.35,12.35,12.35,12.35,12.09,7.8,4.81,11.18,12.61,12.35,12.35,5.7330000000000005,4.81,12.61
4993,HGS48647,HGS SUCTION TUBE ATTACHMENT,,14.0,12.6,12.6,13.299999999999999,13.299999999999999,13.299999999999999,13.299999999999999,13.020000000000001,8.4,5.18,12.04,13.58,13.299999999999999,13.299999999999999,6.174,5.18,13.58
4994,HGS49263,HGS SUPPORTER ATHLETIC LARGE,,21.0,18.900000000000002,18.900000000000002,19.95,19.95,19.95,19.95,19.53,12.6,7.77,18.06,20.37,19.95,19.95,9.261000000000001,7.77,20.37
4995,HGS49262,HGS SUPPORTER ATHLETIC MEDIUM,,31.0,27.900000000000002,27.900000000000002,29.45,29.45,29.45,29.45,28.830000000000002,18.599999999999998,11.47,26.66,30.07,29.45,29.45,13.671,11.47,30.07
4996,HGS49207,HGS SUPPORTER ATHLETIC SMALL,,31.0,27.900000000000002,27.900000000000002,29.45,29.45,29.45,29.45,28.830000000000002,18.599999999999998,11.47,26.66,30.07,29.45,29.45,13.671,11.47,30.07
4997,HGS28881,HGS SUREPREP APPLICATOR NO-STING,,8.0,7.2,7.2,7.6,7.6,7.6,7.6,7.44,4.8,2.96,6.88,7.76,7.6,7.6,3.528,2.96,7.76
4998,HGS49206,HGS SURGICEL 2 X 3,,243.0,218.70000000000002,218.70000000000002,230.85,230.85,230.85,230.85,225.99,145.79999999999998,89.91,208.98,235.70999999999998,230.85,230.85,107.16300000000001,89.91,235.70999999999998
4999,HGS48967,HGS SURGICEL 4 X 8 INCH OXYCEL,,122.0,109.8,109.8,115.89999999999999,115.89999999999999,115.89999999999999,115.89999999999999,113.46000000000001,73.2,45.14,104.92,118.34,115.89999999999999,115.89999999999999,53.802,45.14,118.34
5000,HGS48721,HGS SUTURE CHROMIC 4-0 V20 GG121,,21.0,18.900000000000002,18.900000000000002,19.95,19.95,19.95,19.95,19.53,12.6,7.77,18.06,20.37,19.95,19.95,9.261000000000001,7.77,20.37
5001,HGS48722,HGS SUTURE CHROMIC 5-0 18 DA HE-3,,42.0,37.800000000000004,37.800000000000004,39.9,39.9,39.9,39.9,39.06,25.2,15.54,36.12,40.74,39.9,39.9,18.522000000000002,15.54,40.74
5002,HGS50959,HGS SUTURE CHROMIC GUT 2-0 CT,,20.0,18.0,18.0,19.0,19.0,19.0,19.0,18.6,12.0,7.4,17.2,19.4,19.0,19.0,8.82,7.4,19.4
5003,HGS48724,HGS SUTURE CHROMIC GUT 2-0 GG-123,,16.0,14.4,14.4,15.2,15.2,15.2,15.2,14.88,9.6,5.92,13.76,15.52,15.2,15.2,7.056,5.92,15.52
5004,HGS48595,HGS SUTURE MONOSOF 5-0 BLK 18,,24.0,21.6,21.6,22.799999999999997,22.799999999999997,22.799999999999997,22.799999999999997,22.32,14.399999999999999,8.879999999999999,20.64,23.28,22.799999999999997,22.799999999999997,10.584000000000001,8.879999999999999,23.28
5005,HGS48728,HGS SUTURE NYLON 6-0 P-10 SN1689,,28.0,25.2,25.2,26.599999999999998,26.599999999999998,26.599999999999998,26.599999999999998,26.040000000000003,16.8,10.36,24.08,27.16,26.599999999999998,26.599999999999998,12.348,10.36,27.16
5006,HGS48731,HGS SUTURE PLAIN 4-0 DA SC-1 18,,33.0,29.7,29.7,31.349999999999998,31.349999999999998,31.349999999999998,31.349999999999998,30.69,19.8,12.209999999999999,28.38,32.01,31.349999999999998,31.349999999999998,14.553,12.209999999999999,32.01
5007,HGS49872,HGS SUTURE POLYSORB 3.0 CL962 OB,,13.0,11.700000000000001,11.700000000000001,12.35,12.35,12.35,12.35,12.09,7.8,4.81,11.18,12.61,12.35,12.35,5.7330000000000005,4.81,12.61
5008,HGS40149,HGS SUTURE POLYSORB 3-0 OBGYN,,26.0,23.400000000000002,23.400000000000002,24.7,24.7,24.7,24.7,24.18,15.6,9.62,22.36,25.22,24.7,24.7,11.466000000000001,9.62,25.22
5009,HGS50972,HGS SUTURE SILK 2-0 623H,,10.0,9.0,9.0,9.5,9.5,9.5,9.5,9.3,6.0,3.7,8.6,9.7,9.5,9.5,4.41,3.7,9.7
5010,HGS50923,HGS SUTURE SILK 4-0 HE-5 S1789K,,57.0,51.300000000000004,51.300000000000004,54.15,54.15,54.15,54.15,53.010000000000005,34.199999999999996,21.09,49.019999999999996,55.29,54.15,54.15,25.136999999999997,21.09,55.29
5011,HGS48738,HGS SUTURE SILK 5-0 18 INCH P-13,,28.0,25.2,25.2,26.599999999999998,26.599999999999998,26.599999999999998,26.599999999999998,26.040000000000003,16.8,10.36,24.08,27.16,26.599999999999998,26.599999999999998,12.348,10.36,27.16
5012,HGS48742,HGS SUTURE SURGIDAC 2-0 18IN GS-22,,27.0,24.3,24.3,25.65,25.65,25.65,25.65,25.110000000000003,16.2,9.99,23.22,26.189999999999998,25.65,25.65,11.907,9.99,26.189999999999998
5013,HGS48749,HGS SUTURE SURGIPRO 4-0 18  SP1699,,19.0,17.1,17.1,18.05,18.05,18.05,18.05,17.67,11.4,7.03,16.34,18.43,18.05,18.05,8.379,7.03,18.43
5014,HGS28788,HGS SUTURE VICRYL PLUS OS-6,,556.0,500.40000000000003,500.40000000000003,528.1999999999999,528.1999999999999,528.1999999999999,528.1999999999999,517.08,333.59999999999997,205.72,478.15999999999997,539.3199999999999,528.1999999999999,528.1999999999999,245.196,205.72,539.3199999999999
5015,HGS29545,HGS SYRINGE FASTLOAD CTA DUAL PK,,86.0,77.4,77.4,81.7,81.7,81.7,81.7,79.98,51.6,31.82,73.96,83.42,81.7,81.7,37.926,31.82,83.42
5016,HGS48760,HGS TAPE UMBILICAL 1/8X30 COTTON,,12.0,10.8,10.8,11.399999999999999,11.399999999999999,11.399999999999999,11.399999999999999,11.16,7.199999999999999,4.4399999999999995,10.32,11.64,11.399999999999999,11.399999999999999,5.292000000000001,4.4399999999999995,11.64
5017,HGS48981,HGS TED KNEE LENGTH STKG LARGE REG,,23.0,20.7,20.7,21.849999999999998,21.849999999999998,21.849999999999998,21.849999999999998,21.39,13.799999999999999,8.51,19.78,22.31,21.849999999999998,21.849999999999998,10.143,8.51,22.31
5018,HGS48982,HGS TED KNEE LENGTH STKG MEDIUM RE,,29.0,26.1,26.1,27.549999999999997,27.549999999999997,27.549999999999997,27.549999999999997,26.970000000000002,17.4,10.73,24.94,28.13,27.549999999999997,27.549999999999997,12.789,10.73,28.13
5019,HGS48983,HGS TED KNEE LENGTH STKG X SMALL,,47.0,42.300000000000004,42.300000000000004,44.65,44.65,44.65,44.65,43.71,28.2,17.39,40.42,45.589999999999996,44.65,44.65,20.727,17.39,45.589999999999996
5020,HGS48990,HGS TED THIGH LENGTH STKG X LARGE,,79.0,71.10000000000001,71.10000000000001,75.05,75.05,75.05,75.05,73.47,47.4,29.23,67.94,76.63,75.05,75.05,34.839,29.23,76.63
5021,HGS30123,HGS TED THIGH LENGTH STKG XL-REG,,26.0,23.400000000000002,23.400000000000002,24.7,24.7,24.7,24.7,24.18,15.6,9.62,22.36,25.22,24.7,24.7,11.466000000000001,9.62,25.22
5022,HGS33214,HGS TEMNO BIOSPY NEEDLE T189,,229.0,206.1,206.1,217.54999999999998,217.54999999999998,217.54999999999998,217.54999999999998,212.97,137.4,84.73,196.94,222.13,217.54999999999998,217.54999999999998,100.98899999999999,84.73,222.13
5023,HGS29374,HGS TENDER CARE HYDROGEL- LACT,,8.0,7.2,7.2,7.6,7.6,7.6,7.6,7.44,4.8,2.96,6.88,7.76,7.6,7.6,3.528,2.96,7.76
5024,HGS01012,HGS TESTING SUPPLY,,51.0,45.9,45.9,48.449999999999996,48.449999999999996,48.449999999999996,48.449999999999996,47.43,30.599999999999998,18.87,43.86,49.47,48.449999999999996,48.449999999999996,22.491,18.87,49.47
5025,HGS33882,HGS THERAHONEY SHEET HD,,49.0,44.1,44.1,46.55,46.55,46.55,46.55,45.57,29.4,18.13,42.14,47.53,46.55,46.55,21.608999999999998,18.13,47.53
5026,HGS29678,HGS THERAPUTIC PHLEBOTOMY BAGS,,84.0,75.60000000000001,75.60000000000001,79.8,79.8,79.8,79.8,78.12,50.4,31.08,72.24,81.48,79.8,79.8,37.044000000000004,31.08,81.48
5027,HGS48764,HGS THERMOMETER DIGITAL DISP,,15.0,13.5,13.5,14.25,14.25,14.25,14.25,13.950000000000001,9.0,5.55,12.9,14.549999999999999,14.25,14.25,6.615,5.55,14.549999999999999
5028,HGS49178,HGS TRAP SPECIMEN SPUTUM 3.25 INCH,,44.0,39.6,39.6,41.8,41.8,41.8,41.8,40.92,26.4,16.28,37.839999999999996,42.68,41.8,41.8,19.404,16.28,42.68
5029,HGS49179,HGS TRAP SPECIMEN SPUTUM 5.25 INCH,,30.0,27.0,27.0,28.5,28.5,28.5,28.5,27.900000000000002,18.0,11.1,25.8,29.099999999999998,28.5,28.5,13.23,11.1,29.099999999999998
5030,HGS49199,HGS TRAP SUCTION MUCUS,,17.0,15.3,15.3,16.15,16.15,16.15,16.15,15.81,10.2,6.29,14.62,16.49,16.15,16.15,7.497,6.29,16.49
5031,HGS38949,HGS TRAY ARTHROGRAM DISPOSABLE,,78.0,70.2,70.2,74.1,74.1,74.1,74.1,72.54,46.8,28.86,67.08,75.66,74.1,74.1,34.397999999999996,28.86,75.66
5032,HGS49031,HGS TRAY BIOPSY,,49.0,44.1,44.1,46.55,46.55,46.55,46.55,45.57,29.4,18.13,42.14,47.53,46.55,46.55,21.608999999999998,18.13,47.53
5033,HGS48816,HGS TRAY CATH URINE METER 16 FR,,121.0,108.9,108.9,114.94999999999999,114.94999999999999,114.94999999999999,114.94999999999999,112.53,72.6,44.769999999999996,104.06,117.36999999999999,114.94999999999999,114.94999999999999,53.361000000000004,44.769999999999996,117.36999999999999
5034,HGS70235,HGS TRAY CENTRAL VENOU DRESS CHEMO,,27.0,24.3,24.3,25.65,25.65,25.65,25.65,25.110000000000003,16.2,9.99,23.22,26.189999999999998,25.65,25.65,11.907,9.99,26.189999999999998
5035,HGS48021,HGS TRAY CENTRAL VENOUS PRESSURE 3,,227.0,204.3,204.3,215.64999999999998,215.64999999999998,215.64999999999998,215.64999999999998,211.11,136.2,83.99,195.22,220.19,215.64999999999998,215.64999999999998,100.10700000000001,83.99,220.19
5036,HGS49219,HGS TRAY CENTRAL VENOUS SITE DRESS,,19.0,17.1,17.1,18.05,18.05,18.05,18.05,17.67,11.4,7.03,16.34,18.43,18.05,18.05,8.379,7.03,18.43
5037,HGS48596,HGS TRAY EPIDURAL/SPINAL COMBIND,,219.0,197.1,197.1,208.04999999999998,208.04999999999998,208.04999999999998,208.04999999999998,203.67000000000002,131.4,81.03,188.34,212.43,208.04999999999998,208.04999999999998,96.579,81.03,212.43
5038,HGS28877,HGS TRAY FOLEY 5cc 16FR W/BAG,,86.0,77.4,77.4,81.7,81.7,81.7,81.7,79.98,51.6,31.82,73.96,83.42,81.7,81.7,37.926,31.82,83.42
5039,HGS28880,HGS TRAY FOLEY TEMP SENSING,,176.0,158.4,158.4,167.2,167.2,167.2,167.2,163.68,105.6,65.12,151.35999999999999,170.72,167.2,167.2,77.616,65.12,170.72
5040,HGS49131,HGS TRAY LUMBAR PUNCTURE ADULT SPI,,79.0,71.10000000000001,71.10000000000001,75.05,75.05,75.05,75.05,73.47,47.4,29.23,67.94,76.63,75.05,75.05,34.839,29.23,76.63
5041,HGS49132,HGS TRAY LUMBAR PUNCTURE INFANT SP,,48.0,43.2,43.2,45.599999999999994,45.599999999999994,45.599999999999994,45.599999999999994,44.64,28.799999999999997,17.759999999999998,41.28,46.56,45.599999999999994,45.599999999999994,21.168000000000003,17.759999999999998,46.56
5042,HGS48895,HGS TRAY PARACENTESIS,,226.0,203.4,203.4,214.7,214.7,214.7,214.7,210.18,135.6,83.62,194.35999999999999,219.22,214.7,214.7,99.66600000000001,83.62,219.22
5043,HGS48818,HGS TRAY PREP,,23.0,20.7,20.7,21.849999999999998,21.849999999999998,21.849999999999998,21.849999999999998,21.39,13.799999999999999,8.51,19.78,22.31,21.849999999999998,21.849999999999998,10.143,8.51,22.31
5044,HGS48893,HGS TRAY PUDENDAL BLOCK,,68.0,61.2,61.2,64.6,64.6,64.6,64.6,63.24,40.8,25.16,58.48,65.96,64.6,64.6,29.988,25.16,65.96
5045,HGS48955,HGS TRAY SPINAL 25 G TETRACAINE,,96.0,86.4,86.4,91.19999999999999,91.19999999999999,91.19999999999999,91.19999999999999,89.28,57.599999999999994,35.519999999999996,82.56,93.12,91.19999999999999,91.19999999999999,42.336000000000006,35.519999999999996,93.12
5046,HGS49223,HGS TRAY SUTURE 0300004,,43.0,38.7,38.7,40.85,40.85,40.85,40.85,39.99,25.8,15.91,36.98,41.71,40.85,40.85,18.963,15.91,41.71
5047,HGS49213,HGS TRAY THORACENTESIS,,179.0,161.1,161.1,170.04999999999998,170.04999999999998,170.04999999999998,170.04999999999998,166.47,107.39999999999999,66.23,153.94,173.63,170.04999999999998,170.04999999999998,78.939,66.23,173.63
5048,HGS28028,HGS TRAY THORACENTESIS 8FR-9CM,,255.0,229.5,229.5,242.25,242.25,242.25,242.25,237.15,153.0,94.35,219.29999999999998,247.35,242.25,242.25,112.455,94.35,247.35
5049,HGS49214,HGS TRAY TRACHEOSTOMY CLEANING,,9.0,8.1,8.1,8.549999999999999,8.549999999999999,8.549999999999999,8.549999999999999,8.370000000000001,5.3999999999999995,3.33,7.74,8.73,8.549999999999999,8.549999999999999,3.969,3.33,8.73
5050,HGS48836,HGS TRAY UMBILICAL CATH PROCEDURE,,236.0,212.4,212.4,224.2,224.2,224.2,224.2,219.48000000000002,141.6,87.32,202.96,228.92,224.2,224.2,104.076,87.32,228.92
5051,HGS49062,HGS TRAY URINARY CATHETERIZATION 1,,90.0,81.0,81.0,85.5,85.5,85.5,85.5,83.7,54.0,33.3,77.4,87.3,85.5,85.5,39.69,33.3,87.3
5052,HGS26774,HGS TRU GUIDE DISP COAXIAL NEEDLE,,91.0,81.9,81.9,86.45,86.45,86.45,86.45,84.63000000000001,54.6,33.67,78.26,88.27,86.45,86.45,40.131,33.67,88.27
5053,HGS27906,HGS TRY FOLEY 16FR/5CC 0620300116A,,107.0,96.3,96.3,101.64999999999999,101.64999999999999,101.64999999999999,101.64999999999999,99.51,64.2,39.589999999999996,92.02,103.78999999999999,101.64999999999999,101.64999999999999,47.187,39.589999999999996,103.78999999999999
5054,HGS49315,HGS TUBE ENDOTRACHEAL 4.0 WITH CUF,,10.0,9.0,9.0,9.5,9.5,9.5,9.5,9.3,6.0,3.7,8.6,9.7,9.5,9.5,4.41,3.7,9.7
5055,HGS49332,HGS TUBE ENDOTRACHEAL 4.5 WITH CUF,,10.0,9.0,9.0,9.5,9.5,9.5,9.5,9.3,6.0,3.7,8.6,9.7,9.5,9.5,4.41,3.7,9.7
5056,HGS49316,HGS TUBE ENDOTRACHEAL 5.0 WITH CUF,,15.0,13.5,13.5,14.25,14.25,14.25,14.25,13.950000000000001,9.0,5.55,12.9,14.549999999999999,14.25,14.25,6.615,5.55,14.549999999999999
5057,HGS49317,HGS TUBE ENDOTRACHEAL 6.0 WITH CUF,,15.0,13.5,13.5,14.25,14.25,14.25,14.25,13.950000000000001,9.0,5.55,12.9,14.549999999999999,14.25,14.25,6.615,5.55,14.549999999999999
5058,HGS49318,HGS TUBE ENDOTRACHEAL 6.5 WITH CUF,,15.0,13.5,13.5,14.25,14.25,14.25,14.25,13.950000000000001,9.0,5.55,12.9,14.549999999999999,14.25,14.25,6.615,5.55,14.549999999999999
5059,HGS49319,HGS TUBE ENDOTRACHEAL 7.0 WITH CUF,,14.0,12.6,12.6,13.299999999999999,13.299999999999999,13.299999999999999,13.299999999999999,13.020000000000001,8.4,5.18,12.04,13.58,13.299999999999999,13.299999999999999,6.174,5.18,13.58
5060,HGS49320,HGS TUBE ENDOTRACHEAL 7.5 WITH CUF,,14.0,12.6,12.6,13.299999999999999,13.299999999999999,13.299999999999999,13.299999999999999,13.020000000000001,8.4,5.18,12.04,13.58,13.299999999999999,13.299999999999999,6.174,5.18,13.58
5061,HGS49321,HGS TUBE ENDOTRACHEAL 8.0 WITH CUF,,14.0,12.6,12.6,13.299999999999999,13.299999999999999,13.299999999999999,13.299999999999999,13.020000000000001,8.4,5.18,12.04,13.58,13.299999999999999,13.299999999999999,6.174,5.18,13.58
5062,HGS49322,HGS TUBE ENDOTRACHEAL 8.5 WITH CUF,,15.0,13.5,13.5,14.25,14.25,14.25,14.25,13.950000000000001,9.0,5.55,12.9,14.549999999999999,14.25,14.25,6.615,5.55,14.549999999999999
5063,HGS49097,HGS TUBE ENDOTRACHEAL SWIVEL ADAPT,,251.0,225.9,225.9,238.45,238.45,238.45,238.45,233.43,150.6,92.87,215.85999999999999,243.47,238.45,238.45,110.691,92.87,243.47
5064,HGS49102,HGS TUBE FEEDING WITH WEIGHT,,55.0,49.5,49.5,52.25,52.25,52.25,52.25,51.150000000000006,33.0,20.35,47.3,53.35,52.25,52.25,24.255,20.35,53.35
5065,HGS48938,HGS TUBE SALEM SUMP 10 FR,,24.0,21.6,21.6,22.799999999999997,22.799999999999997,22.799999999999997,22.799999999999997,22.32,14.399999999999999,8.879999999999999,20.64,23.28,22.799999999999997,22.799999999999997,10.584000000000001,8.879999999999999,23.28
5066,HGS48939,HGS TUBE SALEM SUMP 12 FR,,24.0,21.6,21.6,22.799999999999997,22.799999999999997,22.799999999999997,22.799999999999997,22.32,14.399999999999999,8.879999999999999,20.64,23.28,22.799999999999997,22.799999999999997,10.584000000000001,8.879999999999999,23.28
5067,HGS48940,HGS TUBE SALEM SUMP 14 FR,,24.0,21.6,21.6,22.799999999999997,22.799999999999997,22.799999999999997,22.799999999999997,22.32,14.399999999999999,8.879999999999999,20.64,23.28,22.799999999999997,22.799999999999997,10.584000000000001,8.879999999999999,23.28
5068,HGS48941,HGS TUBE SALEM SUMP 16 FR,,24.0,21.6,21.6,22.799999999999997,22.799999999999997,22.799999999999997,22.799999999999997,22.32,14.399999999999999,8.879999999999999,20.64,23.28,22.799999999999997,22.799999999999997,10.584000000000001,8.879999999999999,23.28
5069,HGS48942,HGS TUBE SALEM SUMP 18 FR,,24.0,21.6,21.6,22.799999999999997,22.799999999999997,22.799999999999997,22.799999999999997,22.32,14.399999999999999,8.879999999999999,20.64,23.28,22.799999999999997,22.799999999999997,10.584000000000001,8.879999999999999,23.28
5070,HGS48789,HGS TUBE TRACHEAL 15 FR INTRODUCER,,246.0,221.4,221.4,233.7,233.7,233.7,233.7,228.78,147.6,91.02,211.56,238.62,233.7,233.7,108.486,91.02,238.62
5071,HGS49831,HGS TUBING CONNECTOR LUER TO 5IN1,,78.0,70.2,70.2,74.1,74.1,74.1,74.1,72.54,46.8,28.86,67.08,75.66,74.1,74.1,34.397999999999996,28.86,75.66
5072,HGS51254,HGS TUBING OXYGEN EXTENSION,,16.0,14.4,14.4,15.2,15.2,15.2,15.2,14.88,9.6,5.92,13.76,15.52,15.2,15.2,7.056,5.92,15.52
5073,HGS34980,HGS UNDERBOTTOCKS DRAPE W/POUCH,,18.0,16.2,16.2,17.099999999999998,17.099999999999998,17.099999999999998,17.099999999999998,16.740000000000002,10.799999999999999,6.66,15.48,17.46,17.099999999999998,17.099999999999998,7.938,6.66,17.46
5074,HGS35289,HGS UNDERSLEEVE LOWER LEG CIRCAID,,50.0,45.0,45.0,47.5,47.5,47.5,47.5,46.5,30.0,18.5,43.0,48.5,47.5,47.5,22.05,18.5,48.5
5075,HGS43023,HGS UNDERSLEEVE LOWER LEG CIRCAID,,51.0,45.9,45.9,48.449999999999996,48.449999999999996,48.449999999999996,48.449999999999996,47.43,30.599999999999998,18.87,43.86,49.47,48.449999999999996,48.449999999999996,22.491,18.87,49.47
5076,HGS49065,HGS URETHRAL CATH TRAY 772414,,15.0,13.5,13.5,14.25,14.25,14.25,14.25,13.950000000000001,9.0,5.55,12.9,14.549999999999999,14.25,14.25,6.615,5.55,14.549999999999999
5077,HGS48817,HGS URINE METER WITH BAG,,47.0,42.300000000000004,42.300000000000004,44.65,44.65,44.65,44.65,43.71,28.2,17.39,40.42,45.589999999999996,44.65,44.65,20.727,17.39,45.589999999999996
5078,HGS34063,HGS UROSTOMY POST-OP KIT 1 3/4,,23.0,20.7,20.7,21.849999999999998,21.849999999999998,21.849999999999998,21.849999999999998,21.39,13.799999999999999,8.51,19.78,22.31,21.849999999999998,21.849999999999998,10.143,8.51,22.31
5079,HGS48529,HGS VAG SPECULUM REG W/PLASTIC,,21.0,18.900000000000002,18.900000000000002,19.95,19.95,19.95,19.95,19.53,12.6,7.77,18.06,20.37,19.95,19.95,9.261000000000001,7.77,20.37
5080,HGS48629,HGS VALVE ANTI-REFLUX 358388266197,,25.0,22.5,22.5,23.75,23.75,23.75,23.75,23.25,15.0,9.25,21.5,24.25,23.75,23.75,11.025,9.25,24.25
5081,HGS29061,HGS VAPREVENT ORAL CARE SYSTEM,,187.0,168.3,168.3,177.65,177.65,177.65,177.65,173.91,112.2,69.19,160.82,181.39,177.65,177.65,82.467,69.19,181.39
5082,HGS48819,HGS VIAL DECANTER,,10.0,9.0,9.0,9.5,9.5,9.5,9.5,9.3,6.0,3.7,8.6,9.7,9.5,9.5,4.41,3.7,9.7
5083,HGS48545,HGS WALK ABOUT BOOT LARGE,,179.0,161.1,161.1,170.04999999999998,170.04999999999998,170.04999999999998,170.04999999999998,166.47,107.39999999999999,66.23,153.94,173.63,170.04999999999998,170.04999999999998,78.939,66.23,173.63
